_time,battery_percent,battery_voltage,humidity,pressure_hpa,rssi,temperature_f
2026-08-30 14:29:34.727437607+00:00,68.4,3.92,26.8,973.2,-36.0,90.1
2026-08-30 14:30:36.280057272+00:00,70.5,3.94,26.8,973.1,-36.0,90.1
2026-08-30 14:31:38.313641606+00:00,71.2,3.94,26.8,973.2,-37.0,90.1
2026-08-30 14:32:40.982335881+00:00,72.8,3.95,26.9,973.2,-37.0,90.1
2026-08-30 14:33:43.451331555+00:00,67.1,3.91,26.9,973.2,-37.0,90.1
2026-08-30 14:34:44.955582885+00:00,66.3,3.91,26.9,973.2,-36.0,90.1
2026-08-30 14:35:47.040599012+00:00,67.9,3.92,26.9,973.2,-36.0,90.1
2026-08-30 14:36:48.573907524+00:00,67.8,3.92,26.9,973.2,-36.0,90.1
2026-08-30 14:37:50.653951183+00:00,65.9,3.91,26.9,973.1,-36.0,90.1
2026-08-30 14:38:52.194818964+00:00,68.4,3.92,26.9,973.2,-37.0,90.1
2026-08-30 14:39:54.229067842+00:00,66.5,3.91,26.8,973.2,-37.0,90.2
2026-08-30 14:40:55.772452483+00:00,63.0,3.89,26.9,973.2,-36.0,90.2
2026-08-30 14:41:57.941206576+00:00,72.4,3.95,26.8,973.2,-36.0,90.2
2026-08-30 14:43:00.010423630+00:00,67.4,3.92,26.8,973.2,-36.0,90.2
2026-08-30 14:44:02.125013578+00:00,67.2,3.91,26.8,973.1,-36.0,90.2
2026-08-30 14:45:03.691933426+00:00,65.8,3.91,26.8,973.1,-36.0,90.2
2026-08-30 14:46:05.200957944+00:00,67.0,3.91,26.8,973.1,-36.0,90.2
2026-08-30 14:47:07.205245479+00:00,64.9,3.9,26.7,973.1,-38.0,90.3
2026-08-30 14:48:09.300677400+00:00,64.8,3.9,26.7,973.1,-37.0,90.3
2026-08-30 14:49:10.824555140+00:00,65.9,3.91,26.7,973.1,-36.0,90.3
2026-08-30 14:50:12.350963648+00:00,69.1,3.93,26.7,973.0,-36.0,90.4
2026-08-30 14:51:14.919288528+00:00,59.2,3.87,26.6,973.1,-39.0,90.4
2026-08-30 14:52:16.945194441+00:00,66.0,3.91,26.7,973.1,-36.0,90.4
2026-08-30 14:53:18.505240205+00:00,70.9,3.94,26.6,973.1,-36.0,90.4
2026-08-30 14:54:20.037178758+00:00,70.6,3.94,26.6,973.1,-36.0,90.4
2026-08-30 14:55:21.616763121+00:00,65.5,3.9,26.6,973.1,-37.0,90.5
2026-08-30 14:56:23.653142290+00:00,61.5,3.88,26.6,973.1,-36.0,90.5
2026-08-30 14:57:25.172516781+00:00,72.4,3.95,26.6,973.0,-36.0,90.5
2026-08-30 14:58:27.187237657+00:00,72.0,3.95,26.6,973.1,-36.0,90.6
2026-08-30 14:59:29.311944137+00:00,66.2,3.91,26.5,973.0,-36.0,90.6
2026-08-30 15:00:31.350304270+00:00,56.4,3.86,26.5,973.0,-37.0,90.6
2026-08-30 15:01:33.382091960+00:00,66.4,3.91,26.5,973.0,-37.0,90.6
2026-08-30 15:02:35.907994181+00:00,64.6,3.9,26.5,973.0,-36.0,90.6
2026-08-30 15:03:37.460881197+00:00,70.5,3.94,26.5,973.0,-36.0,90.7
2026-08-30 15:04:39.536208180+00:00,67.4,3.92,26.4,973.0,-36.0,90.7
2026-08-30 15:05:41.047718013+00:00,68.0,3.92,26.4,973.0,-36.0,90.7
2026-08-30 15:06:43.134716474+00:00,65.5,3.9,26.4,973.0,-36.0,90.8
2026-08-30 15:07:44.655188894+00:00,65.4,3.9,26.5,973.1,-36.0,90.8
2026-08-30 15:08:46.688299172+00:00,65.1,3.9,26.4,973.0,-36.0,90.8
2026-08-30 15:09:48.202617834+00:00,66.3,3.91,26.4,973.0,-37.0,90.8
2026-08-30 15:10:50.281287207+00:00,67.5,3.92,26.4,972.9,-36.0,90.8
2026-08-30 15:11:52.435723377+00:00,68.9,3.93,26.4,973.0,-36.0,90.8
2026-08-30 15:12:53.961923659+00:00,68.5,3.92,26.4,973.0,-36.0,90.9
2026-08-30 15:13:56.451677324+00:00,65.0,3.9,26.5,973.0,-36.0,90.9
2026-08-30 15:14:57.991026086+00:00,65.3,3.9,26.4,973.0,-36.0,90.9
2026-08-30 15:16:00.000854897+00:00,65.3,3.9,26.3,973.0,-36.0,90.9
2026-08-30 15:17:02.094523895+00:00,64.8,3.9,26.4,973.0,-37.0,90.9
2026-08-30 15:18:03.603232317+00:00,65.4,3.9,26.4,973.0,-36.0,90.9
2026-08-30 15:19:05.150880078+00:00,63.1,3.89,26.4,973.0,-36.0,90.9
2026-08-30 15:20:07.180309167+00:00,58.3,3.87,26.3,972.9,-36.0,91.0
2026-08-30 15:21:09.099080192+00:00,67.8,3.92,26.3,973.0,-38.0,91.0
2026-08-30 15:22:10.652054929+00:00,64.9,3.9,26.3,973.0,-37.0,91.0
2026-08-30 15:23:12.712402096+00:00,69.3,3.93,26.3,973.0,-37.0,91.0
2026-08-30 15:24:14.769114325+00:00,69.1,3.93,26.4,972.9,-37.0,91.0
2026-08-30 15:25:16.272053740+00:00,62.0,3.89,26.3,973.0,-37.0,91.1
2026-08-30 15:26:18.311361531+00:00,65.1,3.9,26.3,972.9,-36.0,91.1
2026-08-30 15:27:20.396693865+00:00,72.2,3.95,26.3,972.9,-37.0,91.1
2026-08-30 15:28:21.915858278+00:00,72.4,3.95,26.2,972.9,-36.0,91.1
2026-08-30 15:29:23.485172735+00:00,64.4,3.9,26.2,972.9,-36.0,91.2
2026-08-30 15:30:25.047117698+00:00,66.5,3.91,26.2,972.9,-36.0,91.2
2026-08-30 15:31:27.603165624+00:00,66.0,3.91,26.2,972.8,-37.0,91.2
2026-08-30 15:32:29.644293109+00:00,71.4,3.94,26.2,972.9,-37.0,91.3
2026-08-30 15:33:33.463129945+00:00,69.4,3.93,26.2,972.9,-36.0,91.3
2026-08-30 15:34:35.510601059+00:00,63.3,3.89,26.1,972.8,-37.0,91.3
2026-08-30 15:35:37.036722473+00:00,70.6,3.94,26.2,972.8,-36.0,91.3
2026-08-30 15:36:39.069003016+00:00,70.1,3.93,26.1,972.8,-36.0,91.3
2026-08-30 15:37:40.585271714+00:00,65.9,3.91,26.1,972.8,-37.0,91.3
2026-08-30 15:38:42.143810001+00:00,70.2,3.93,26.1,972.8,-36.0,91.4
2026-08-30 15:39:44.912771301+00:00,59.2,3.87,26.2,972.8,-36.0,91.4
2026-08-30 15:40:46.927344220+00:00,67.7,3.92,26.1,972.8,-36.0,91.4
2026-08-30 15:41:48.990135250+00:00,66.6,3.91,26.1,972.8,-36.0,91.4
2026-08-30 15:42:51.014962414+00:00,65.3,3.9,26.2,972.8,-36.0,91.4
2026-08-30 15:43:53.521080715+00:00,68.1,3.92,26.2,972.9,-39.0,91.4
2026-08-30 15:44:55.087344727+00:00,70.7,3.94,26.1,972.8,-36.0,91.5
2026-08-30 15:45:56.612614822+00:00,61.6,3.88,26.1,972.8,-36.0,91.5
2026-08-30 15:46:58.136477817+00:00,68.0,3.92,26.1,972.8,-36.0,91.5
2026-08-30 15:48:00.164112226+00:00,64.4,3.9,26.1,972.8,-38.0,91.5
2026-08-30 15:49:02.227072277+00:00,63.8,3.89,26.2,972.8,-37.0,91.5
2026-08-30 15:50:04.501419958+00:00,69.4,3.93,26.1,972.8,-36.0,91.5
2026-08-30 15:51:06.547121630+00:00,65.7,3.9,26.1,972.9,-36.0,91.5
2026-08-30 15:52:08.582810783+00:00,65.3,3.9,26.0,972.9,-36.0,91.6
2026-08-30 15:53:10.140896940+00:00,65.3,3.9,26.1,972.9,-36.0,91.6
2026-08-30 15:54:11.678539717+00:00,66.9,3.91,26.1,972.8,-37.0,91.6
2026-08-30 15:55:13.711112072+00:00,70.3,3.94,26.1,972.9,-36.0,91.6
2026-08-30 15:56:15.748681850+00:00,67.5,3.92,26.2,972.9,-36.0,91.6
2026-08-30 15:57:17.780894753+00:00,65.0,3.9,26.2,972.9,-36.0,91.6
2026-08-30 15:58:19.826313952+00:00,64.4,3.9,26.2,972.8,-36.0,91.6
2026-08-30 15:59:21.400707624+00:00,67.7,3.92,26.1,972.8,-36.0,91.6
2026-08-30 16:00:23.004453124+00:00,65.0,3.9,26.1,972.8,-37.0,91.6
2026-08-30 16:01:25.078976004+00:00,63.4,3.89,26.2,972.8,-36.0,91.6
2026-08-30 16:02:27.124190600+00:00,69.9,3.93,26.2,972.8,-38.0,91.6
2026-08-30 16:03:29.088056871+00:00,66.6,3.91,26.2,972.8,-38.0,91.6
2026-08-30 16:04:30.588321736+00:00,65.5,3.9,26.2,972.8,-36.0,91.7
2026-08-30 16:05:32.784562498+00:00,72.2,3.95,26.2,972.9,-36.0,91.7
2026-08-30 16:06:34.809709985+00:00,68.3,3.92,26.3,972.8,-37.0,91.7
2026-08-30 16:07:36.345960586+00:00,65.3,3.9,26.3,972.8,-36.0,91.7
2026-08-30 16:08:37.870448976+00:00,63.3,3.89,26.2,972.9,-36.0,91.7
2026-08-30 16:09:39.948941129+00:00,71.0,3.94,26.2,972.9,-36.0,91.8
2026-08-30 16:10:42.476220735+00:00,63.8,3.89,26.2,972.9,-36.0,91.8
2026-08-30 16:11:44.537303228+00:00,69.8,3.93,26.2,972.8,-37.0,91.8
2026-08-30 16:12:46.595503033+00:00,65.2,3.9,26.3,972.8,-37.0,91.8
2026-08-30 16:13:48.131408425+00:00,65.9,3.91,26.3,972.9,-39.0,91.8
2026-08-30 16:14:49.663337125+00:00,67.3,3.92,26.1,972.8,-36.0,91.8
2026-08-30 16:15:51.596487182+00:00,64.5,3.9,26.1,972.8,-36.0,91.8
2026-08-30 16:16:53.181392970+00:00,64.5,3.9,26.2,972.8,-36.0,91.9
2026-08-30 16:17:55.206603792+00:00,64.4,3.9,26.2,972.8,-39.0,91.9
2026-08-30 16:18:57.258672932+00:00,65.6,3.9,26.1,972.8,-37.0,91.9
2026-08-30 16:19:58.841527352+00:00,64.2,3.9,26.2,972.7,-36.0,91.9
2026-08-30 16:21:01.570593195+00:00,69.8,3.93,26.2,972.8,-38.0,91.9
2026-08-30 16:22:03.111554990+00:00,67.1,3.91,26.2,972.8,-37.0,91.9
2026-08-30 16:23:05.150268091+00:00,70.3,3.94,26.3,972.8,-36.0,91.9
2026-08-30 16:24:06.730185743+00:00,67.1,3.91,26.2,972.9,-36.0,91.9
2026-08-30 16:25:08.743056873+00:00,71.8,3.95,26.1,972.9,-37.0,92.0
2026-08-30 16:26:10.271018863+00:00,70.0,3.93,26.2,972.8,-36.0,92.0
2026-08-30 16:27:11.884908162+00:00,64.0,3.9,26.3,972.8,-37.0,92.0
2026-08-30 16:28:13.458914820+00:00,65.1,3.9,26.3,972.8,-36.0,92.0
2026-08-30 16:29:14.954338541+00:00,66.1,3.91,26.2,972.7,-37.0,92.0
2026-08-30 16:30:16.958727512+00:00,71.3,3.94,26.1,972.7,-36.0,92.0
2026-08-30 16:31:19.030478407+00:00,65.6,3.9,26.2,972.8,-36.0,92.0
2026-08-30 16:32:20.679895362+00:00,63.6,3.89,26.2,972.7,-40.0,92.0
2026-08-30 16:33:22.252528596+00:00,67.7,3.92,26.2,972.7,-36.0,92.0
2026-08-30 16:34:23.770412744+00:00,64.3,3.9,26.2,972.7,-37.0,92.0
2026-08-30 16:35:26.458557655+00:00,71.1,3.94,26.2,972.7,-36.0,92.1
2026-08-30 16:36:28.020544917+00:00,68.4,3.92,26.1,972.7,-38.0,92.1
2026-08-30 16:37:29.523945033+00:00,65.7,3.9,26.1,972.7,-38.0,92.1
2026-08-30 16:38:33.553999601+00:00,69.7,3.93,26.3,972.7,-36.0,92.1
2026-08-30 16:39:35.161909895+00:00,64.9,3.9,26.2,972.7,-36.0,92.1
2026-08-30 16:40:36.689864719+00:00,67.8,3.92,26.3,972.8,-38.0,92.2
2026-08-30 16:41:38.896177824+00:00,70.7,3.94,26.3,972.7,-36.0,92.2
2026-08-30 16:42:40.431420186+00:00,70.2,3.93,26.2,972.7,-36.0,92.2
2026-08-30 16:43:42.902297662+00:00,64.0,3.9,26.2,972.7,-36.0,92.2
2026-08-30 16:44:45.061430417+00:00,69.9,3.93,26.2,972.7,-36.0,92.2
2026-08-30 16:45:46.682511260+00:00,64.9,3.9,26.1,972.6,-36.0,92.2
2026-08-30 16:46:49.375301968+00:00,69.5,3.93,26.2,972.6,-37.0,92.2
2026-08-30 16:47:51.944445758+00:00,65.2,3.9,26.2,972.6,-37.0,92.2
2026-08-30 16:48:54.005728963+00:00,64.5,3.9,26.2,972.6,-37.0,92.2
2026-08-30 16:49:55.574657172+00:00,68.2,3.92,26.2,972.7,-37.0,92.2
2026-08-30 16:51:00.056499283+00:00,64.4,3.9,26.1,972.6,-36.0,92.2
2026-08-30 16:52:02.152213999+00:00,65.7,3.9,26.3,972.6,-36.0,92.2
2026-08-30 16:53:04.700427687+00:00,64.0,3.89,26.2,972.6,-38.0,92.2
2026-08-30 16:54:06.780007897+00:00,64.2,3.9,26.2,972.6,-40.0,92.3
2026-08-30 16:55:08.839649904+00:00,67.9,3.92,26.3,972.5,-37.0,92.3
2026-08-30 16:56:10.895390605+00:00,64.5,3.9,26.3,972.5,-37.0,92.3
2026-08-30 16:57:12.949536070+00:00,57.2,3.86,26.3,972.5,-37.0,92.3
2026-08-30 16:58:15.169583040+00:00,66.0,3.91,26.3,972.5,-37.0,92.3
2026-08-30 16:59:17.625014572+00:00,64.1,3.9,26.4,972.5,-38.0,92.3
2026-08-30 17:00:19.647542547+00:00,63.9,3.89,26.5,972.5,-38.0,92.3
2026-08-30 17:02:32.837434159+00:00,67.0,3.91,26.3,972.4,-38.0,92.4
2026-08-30 17:03:35.485649470+00:00,71.4,3.94,26.4,972.5,-38.0,92.4
2026-08-30 17:04:37.087595119+00:00,65.0,3.9,26.4,972.5,-37.0,92.4
2026-08-30 17:05:38.584252181+00:00,68.8,3.93,26.5,972.5,-37.0,92.4
2026-08-30 17:06:40.155291034+00:00,67.7,3.92,26.4,972.5,-38.0,92.4
2026-08-30 17:07:42.211309597+00:00,66.3,3.91,26.5,972.4,-37.0,92.4
2026-08-30 17:08:43.773983716+00:00,61.5,3.88,26.4,972.4,-38.0,92.5
2026-08-30 17:09:45.772127617+00:00,64.6,3.9,26.5,972.4,-38.0,92.5
2026-08-30 17:10:47.776361756+00:00,64.7,3.9,26.5,972.4,-37.0,92.5
2026-08-30 17:11:49.811653623+00:00,63.2,3.89,26.5,972.4,-37.0,92.5
2026-08-30 17:12:51.836576908+00:00,67.9,3.92,26.5,972.4,-41.0,92.5
2026-08-30 17:13:53.868592422+00:00,58.3,3.87,26.5,972.4,-37.0,92.5
2026-08-30 17:14:55.883235219+00:00,70.1,3.93,26.6,972.4,-38.0,92.5
2026-08-30 17:15:57.391945136+00:00,67.4,3.92,26.6,972.4,-37.0,92.5
2026-08-30 17:17:00.152010950+00:00,68.7,3.92,26.5,972.4,-37.0,92.6
2026-08-30 17:18:02.105737295+00:00,71.7,3.94,26.6,972.4,-37.0,92.6
2026-08-30 17:19:04.128928244+00:00,71.5,3.94,26.5,972.4,-38.0,92.6
2026-08-30 17:20:06.159168212+00:00,71.2,3.94,26.6,972.4,-37.0,92.6
2026-08-30 17:21:07.689515508+00:00,67.5,3.92,26.6,972.3,-38.0,92.6
2026-08-30 17:22:09.208460545+00:00,66.6,3.91,26.6,972.4,-37.0,92.6
2026-08-30 17:23:11.373179457+00:00,63.2,3.89,26.6,972.4,-37.0,92.6
2026-08-30 17:24:12.956447690+00:00,64.6,3.9,26.7,972.3,-38.0,92.6
2026-08-30 17:25:15.020908877+00:00,64.0,3.89,26.8,972.3,-41.0,92.7
2026-08-30 17:26:16.579309680+00:00,70.6,3.94,26.7,972.2,-37.0,92.7
2026-08-30 17:27:18.087069589+00:00,61.5,3.88,26.7,972.3,-37.0,92.7
2026-08-30 17:28:19.621211981+00:00,68.3,3.92,26.7,972.3,-37.0,92.7
2026-08-30 17:30:32.756906933+00:00,65.7,3.9,26.8,972.2,-38.0,92.7
2026-08-30 17:31:34.808282036+00:00,66.9,3.91,26.8,972.2,-37.0,92.7
2026-08-30 17:32:36.882135856+00:00,63.6,3.89,26.8,972.1,-38.0,92.7
2026-08-30 17:33:38.998507591+00:00,64.1,3.9,26.8,972.1,-38.0,92.7
2026-08-30 17:34:40.577635590+00:00,64.4,3.9,26.8,972.1,-38.0,92.7
2026-08-30 17:35:42.148621574+00:00,70.4,3.94,26.8,972.1,-37.0,92.7
2026-08-30 17:36:44.753406734+00:00,63.0,3.89,26.8,972.1,-37.0,92.7
2026-08-30 17:37:46.845337327+00:00,65.9,3.91,26.9,972.0,-37.0,92.8
2026-08-30 17:38:49.468330145+00:00,62.9,3.89,26.9,972.1,-38.0,92.8
2026-08-30 17:39:51.506836904+00:00,65.4,3.9,27.0,972.0,-37.0,92.8
2026-08-30 17:40:53.066514563+00:00,64.0,3.89,26.9,972.0,-37.0,92.8
2026-08-30 17:41:54.745180384+00:00,62.9,3.89,26.9,972.0,-37.0,92.8
2026-08-30 17:42:56.292615793+00:00,66.5,3.91,26.9,972.0,-38.0,92.8
2026-08-30 17:43:57.852164264+00:00,55.3,3.85,27.0,971.9,-37.0,92.8
2026-08-30 17:44:59.911936159+00:00,71.5,3.94,27.0,972.0,-37.0,92.8
2026-08-30 17:46:01.532549917+00:00,62.2,3.89,26.9,971.9,-38.0,92.8
2026-08-30 17:47:03.586948790+00:00,68.1,3.92,27.0,971.9,-37.0,92.9
2026-08-30 17:48:05.590091166+00:00,64.5,3.9,27.0,971.9,-38.0,92.9
2026-08-30 17:49:07.772866955+00:00,66.0,3.91,27.0,971.8,-37.0,92.9
2026-08-30 17:50:09.294786609+00:00,56.6,3.86,27.0,971.9,-37.0,92.9
2026-08-30 17:51:10.879230738+00:00,64.1,3.9,26.9,971.9,-41.0,92.9
2026-08-30 17:52:12.951106733+00:00,66.9,3.91,26.9,971.9,-37.0,92.9
2026-08-30 17:53:14.979427147+00:00,63.5,3.89,26.9,971.9,-38.0,92.9
2026-08-30 17:54:17.019733056+00:00,60.9,3.88,27.0,971.8,-38.0,92.9
2026-08-30 17:55:19.487529809+00:00,66.1,3.91,27.0,971.8,-38.0,93.0
2026-08-30 17:56:23.537379453+00:00,65.5,3.9,27.0,971.8,-38.0,93.0
2026-08-30 17:57:25.097286494+00:00,71.7,3.94,27.0,971.9,-37.0,93.0
2026-08-30 17:58:27.106908109+00:00,63.4,3.89,27.1,971.8,-37.0,93.0
2026-08-30 17:59:28.650304809+00:00,68.9,3.93,27.1,971.8,-37.0,93.0
2026-08-30 18:00:30.174056166+00:00,71.3,3.94,27.1,971.8,-37.0,93.0
2026-08-30 18:01:32.237214088+00:00,65.7,3.9,27.1,971.8,-37.0,93.1
2026-08-30 18:02:33.781150143+00:00,65.8,3.91,27.1,971.8,-37.0,93.1
2026-08-30 18:03:35.845665989+00:00,65.1,3.9,27.0,971.8,-37.0,93.1
2026-08-30 18:04:37.884981695+00:00,68.6,3.92,27.2,971.8,-38.0,93.1
2026-08-30 18:05:39.933825880+00:00,70.0,3.93,27.1,971.8,-38.0,93.1
2026-08-30 18:06:41.977505842+00:00,69.2,3.93,27.1,971.8,-39.0,93.1
2026-08-30 18:07:43.598278663+00:00,63.0,3.89,27.0,971.8,-37.0,93.1
2026-08-30 18:08:45.638350319+00:00,61.3,3.88,27.0,971.8,-37.0,93.1
2026-08-30 18:09:47.697123837+00:00,63.7,3.89,27.1,971.8,-37.0,93.1
2026-08-30 18:10:49.779411901+00:00,63.8,3.89,27.1,971.7,-37.0,93.1
2026-08-30 18:11:51.343563057+00:00,60.9,3.88,27.1,971.7,-38.0,93.1
2026-08-30 18:12:53.384130567+00:00,60.5,3.88,27.1,971.7,-38.0,93.1
2026-08-30 18:13:54.927546991+00:00,70.7,3.94,27.0,971.7,-37.0,93.1
2026-08-30 18:14:56.558663014+00:00,62.2,3.89,27.1,971.6,-37.0,93.1
2026-08-30 18:15:58.664954833+00:00,66.0,3.91,27.2,971.7,-38.0,93.1
2026-08-30 18:17:00.261713069+00:00,57.7,3.86,27.2,971.7,-38.0,93.1
2026-08-30 18:18:01.823087038+00:00,71.1,3.94,27.2,971.7,-37.0,93.2
2026-08-30 18:19:03.861204246+00:00,70.7,3.94,27.2,971.7,-37.0,93.2
2026-08-30 18:20:05.916201336+00:00,56.9,3.86,27.8,971.7,-39.0,93.3
2026-08-30 18:21:07.952387796+00:00,70.5,3.94,27.8,971.6,-38.0,93.5
2026-08-30 18:22:10.039017453+00:00,70.3,3.94,27.8,971.7,-37.0,93.5
2026-08-30 18:23:12.116372525+00:00,62.5,3.89,27.6,971.7,-37.0,93.6
2026-08-30 18:24:13.642205253+00:00,70.6,3.94,27.6,971.5,-37.0,93.6
2026-08-30 18:25:15.164632776+00:00,61.4,3.88,27.5,971.5,-39.0,93.6
2026-08-30 18:26:17.242149843+00:00,62.2,3.89,27.4,971.6,-38.0,93.6
2026-08-30 18:27:19.840297569+00:00,61.4,3.88,27.5,971.6,-41.0,93.6
2026-08-30 18:28:21.397812491+00:00,58.8,3.87,27.4,971.6,-38.0,93.5
2026-08-30 18:29:22.943044938+00:00,68.0,3.92,27.5,971.6,-39.0,93.5
2026-08-30 18:30:25.089829694+00:00,63.4,3.89,27.5,971.6,-39.0,93.5
2026-08-30 18:31:26.647791465+00:00,64.1,3.9,27.5,971.5,-37.0,93.5
2026-08-30 18:32:28.647044435+00:00,61.5,3.88,27.4,971.6,-39.0,93.5
2026-08-30 18:33:30.675639922+00:00,63.6,3.89,27.4,971.5,-39.0,93.5
2026-08-30 18:34:33.409754058+00:00,65.7,3.9,27.4,971.5,-38.0,93.5
2026-08-30 18:35:35.985593061+00:00,62.8,3.89,27.4,971.5,-37.0,93.5
2026-08-30 18:36:37.979902642+00:00,62.2,3.89,27.4,971.5,-38.0,93.5
2026-08-30 18:37:40.087000108+00:00,62.5,3.89,27.4,971.4,-40.0,93.5
2026-08-30 18:38:41.684230181+00:00,62.6,3.89,27.7,971.4,-39.0,93.6
2026-08-30 18:39:43.763501068+00:00,63.0,3.89,27.5,971.4,-39.0,94.2
2026-08-30 18:40:45.783373736+00:00,66.0,3.91,27.1,971.3,-39.0,94.7
2026-08-30 18:41:47.321512475+00:00,69.2,3.93,26.6,971.4,-38.0,95.3
2026-08-30 18:42:49.750694891+00:00,59.5,3.87,26.3,971.3,-39.0,95.7
2026-08-30 18:43:51.804075224+00:00,65.3,3.9,26.0,971.3,-39.0,96.2
2026-08-30 18:44:53.360323278+00:00,61.7,3.88,25.8,971.3,-38.0,96.4
2026-08-30 18:45:55.381059899+00:00,59.3,3.87,25.7,971.2,-39.0,96.6
2026-08-30 18:46:57.492617870+00:00,61.5,3.88,25.6,971.2,-38.0,96.7
2026-08-30 18:47:59.526696093+00:00,61.5,3.88,25.4,971.2,-38.0,96.9
2026-08-30 18:50:12.187713439+00:00,69.8,3.93,25.3,971.3,-38.0,97.2
2026-08-30 18:51:13.711992475+00:00,52.7,3.84,25.3,971.3,-38.0,97.3
2026-08-30 18:52:15.765415786+00:00,60.7,3.88,25.1,971.3,-40.0,97.4
2026-08-30 18:53:17.270518987+00:00,65.0,3.9,25.1,971.2,-38.0,97.5
2026-08-30 18:54:19.432443318+00:00,61.9,3.88,25.1,971.2,-38.0,97.6
2026-08-30 18:55:21.479262684+00:00,69.8,3.93,25.0,971.1,-39.0,97.7
2026-08-30 18:56:22.999292979+00:00,61.1,3.88,25.0,971.0,-38.0,97.8
2026-08-30 18:57:24.525844529+00:00,62.3,3.89,25.0,971.1,-38.0,97.8
2026-08-30 18:58:27.039514486+00:00,60.6,3.88,25.0,971.0,-39.0,97.9
2026-08-30 18:59:28.600962343+00:00,62.9,3.89,24.9,971.1,-39.0,98.0
2026-08-30 19:00:30.861249783+00:00,66.6,3.91,25.0,971.1,-40.0,98.0
2026-08-30 19:01:32.941890709+00:00,63.8,3.89,24.9,971.1,-39.0,98.1
2026-08-30 19:02:35.032379897+00:00,62.5,3.89,24.9,971.1,-39.0,98.2
2026-08-30 19:03:37.035330165+00:00,64.3,3.9,24.9,971.1,-39.0,98.2
2026-08-30 19:04:39.059277725+00:00,60.7,3.88,24.9,971.1,-40.0,98.2
2026-08-30 19:05:40.589019838+00:00,70.0,3.93,24.9,971.0,-39.0,98.3
2026-08-30 19:06:43.073836195+00:00,61.1,3.88,24.9,970.9,-39.0,98.3
2026-08-30 19:07:45.132757570+00:00,55.6,3.85,24.9,971.0,-39.0,98.3
2026-08-30 19:08:46.655666024+00:00,62.6,3.89,24.9,970.9,-39.0,98.4
2026-08-30 19:09:49.219429642+00:00,62.4,3.89,24.8,971.0,-39.0,98.5
2026-08-30 19:10:50.763899889+00:00,69.0,3.93,24.8,970.9,-39.0,98.5
2026-08-30 19:11:52.776107297+00:00,63.0,3.89,24.7,970.9,-38.0,98.6
2026-08-30 19:12:55.514233319+00:00,64.9,3.9,24.8,970.9,-38.0,98.6
2026-08-30 19:13:57.540229675+00:00,68.0,3.92,24.8,970.9,-38.0,98.7
2026-08-30 19:14:59.619327589+00:00,62.1,3.89,24.7,970.9,-38.0,98.7
2026-08-30 19:16:01.101369416+00:00,59.9,3.87,24.8,970.9,-39.0,98.7
2026-08-30 19:17:02.645295648+00:00,62.2,3.89,24.7,970.9,-38.0,98.8
2026-08-30 19:18:04.129358050+00:00,61.1,3.88,24.7,970.8,-40.0,98.9
2026-08-30 19:19:05.619837504+00:00,70.2,3.93,24.7,970.8,-38.0,98.9
2026-08-30 19:20:09.638986157+00:00,64.3,3.9,24.7,970.9,-39.0,98.9
2026-08-30 19:21:11.687580841+00:00,68.6,3.92,24.7,970.9,-38.0,98.9
2026-08-30 19:22:13.215101401+00:00,61.8,3.88,24.7,970.9,-38.0,98.9
2026-08-30 19:23:15.349055023+00:00,63.6,3.89,24.8,970.9,-38.0,98.9
2026-08-30 19:24:17.399361760+00:00,62.3,3.89,24.8,970.9,-38.0,99.0
2026-08-30 19:25:19.420471511+00:00,63.5,3.89,24.7,970.9,-39.0,98.9
2026-08-30 19:26:21.518102036+00:00,61.8,3.88,24.7,970.9,-39.0,99.0
2026-08-30 19:27:24.081331611+00:00,62.1,3.89,24.7,970.8,-38.0,99.0
2026-08-30 19:28:25.576381523+00:00,62.6,3.89,24.7,970.8,-38.0,99.0
2026-08-30 19:29:27.616688412+00:00,63.4,3.89,24.6,970.8,-38.0,99.0
2026-08-30 19:30:29.659036970+00:00,63.9,3.89,24.7,970.8,-38.0,99.1
2026-08-30 19:32:42.771811594+00:00,70.6,3.94,24.6,970.9,-38.0,99.1
2026-08-30 19:33:44.799581478+00:00,69.0,3.93,24.6,970.9,-39.0,99.2
2026-08-30 19:34:46.871327439+00:00,70.2,3.93,24.5,970.8,-39.0,99.2
2026-08-30 19:35:49.250053012+00:00,70.5,3.94,24.6,970.8,-39.0,99.2
2026-08-30 19:36:50.799376064+00:00,69.9,3.93,24.5,970.8,-39.0,99.2
2026-08-30 19:37:53.346995647+00:00,69.6,3.93,24.5,970.7,-38.0,99.2
2026-08-30 19:38:54.904226529+00:00,70.0,3.93,24.4,970.8,-39.0,99.2
2026-08-30 19:39:56.855540670+00:00,70.3,3.94,24.4,970.8,-38.0,99.2
2026-08-30 19:40:58.389906095+00:00,69.8,3.93,24.4,970.8,-38.0,99.3
2026-08-30 19:41:59.923408741+00:00,69.3,3.93,24.4,970.7,-40.0,99.3
2026-08-30 19:43:01.514382947+00:00,70.0,3.93,24.4,970.8,-38.0,99.3
2026-08-30 19:44:03.077546213+00:00,70.2,3.93,24.3,970.7,-38.0,99.3
2026-08-30 19:45:05.126556036+00:00,64.8,3.9,24.4,970.8,-38.0,99.3
2026-08-30 19:46:06.676140925+00:00,70.0,3.93,24.4,970.8,-39.0,99.3
